drug_brand,drug_generic,active_ingredient,fda_application_number,modality,original_approval_date,clock_year,orphan_status,ira_cycle,mfp_usd,part_d_spend_latest_usd,part_b_spend_latest_usd,spend_year,source_urls,indication_event_date,years_after_launch,indication_text,is_after_clock,event_app_number
Pomalyst,pomalidomide,POMALIDOMIDE,NDA204026,small molecule,2013-02-08,9.0,orphan_approved,2.0,8650.0,1709288465.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2020-05-14,7.26,"1 INDICATIONS AND USAGE POMALYST is a thalidomide analogue indicated for the treatment of adult patients: • in combination with dexamethasone, for patients with multiple myeloma (MM) who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy ( 1.1 ). • with AIDS-related Kaposi sarcoma (KS) after failure of highly active antiretroviral therapy (HAART) or in patients with KS who are HIV-negative. This indication is approved under accelerated approval based on overall response rate. Continued approval for this indication may be contingent upon verification and description of clinical benefit in a confirmatory trial(s) ( 1.2 ). 1.1 Multiple Myeloma POMALYST, in combination with dexamethasone, is indicated for adult patients with multiple myeloma (MM) who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy. 1.2 Kaposi Sarcoma POMALYST is indicated for the treatment of: • Adult patients with AIDS-related Kaposi sarcoma ",False,NDA204026
Pomalyst,pomalidomide,POMALIDOMIDE,NDA204026,small molecule,2013-02-08,9.0,orphan_approved,2.0,8650.0,1709288465.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2020-11-20,7.78,"1 INDICATIONS AND USAGE POMALYST is a thalidomide analogue indicated for the treatment of adult patients: • in combination with dexamethasone, for patients with multiple myeloma (MM) who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy ( 1.1 ). • with AIDS-related Kaposi sarcoma (KS) after failure of highly active antiretroviral therapy (HAART) or in patients with KS who are HIV-negative. This indication is approved under accelerated approval based on overall response rate. Continued approval for this indication may be contingent upon verification and description of clinical benefit in a confirmatory trial(s) ( 1.2 ). 1.1 Multiple Myeloma POMALYST, in combination with dexamethasone, is indicated for adult patients with multiple myeloma (MM) who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy. 1.2 Kaposi Sarcoma POMALYST is indicated for the treatment of: • Adult patients with AIDS-related Kaposi sarcoma ",False,NDA204026
Ofev,nintedanib,NINTEDANIB,NDA205832,small molecule,2014-10-15,9.0,orphan_approved,2.0,6350.0,1837061150.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2019-09-06,4.89,1 INDICATIONS AND USAGE OFEV is a kinase inhibitor indicated in adults for: Treatment of idiopathic pulmonary fibrosis (IPF) ( 1.1 ) Treatment of chronic fibrosing interstitial lung diseases (ILDs) with a progressive phenotype ( 1.2 ) Slowing the rate of decline in pulmonary function in patients with systemic sclerosis-associated interstitial lung disease (SSc-ILD) ( 1.3 ) 1.1 Idiopathic Pulmonary Fibrosis OFEV is indicated for the treatment of adults with idiopathic pulmonary fibrosis (IPF). 1.2 Chronic Fibrosing Interstitial Lung Diseases with a Progressive Phenotype OFEV is indicated for the treatment of adults with chronic fibrosing interstitial lung diseases (ILDs) with a progressive phenotype [see Clinical Studies (14.2) ] . 1.3 Systemic Sclerosis-Associated Interstitial Lung Disease OFEV is indicated to slow the rate of decline in pulmonary function in adult patients with systemic sclerosis-associated interstitial lung disease (SSc-ILD).,False,NDA205832
Ofev,nintedanib,NINTEDANIB,NDA205832,small molecule,2014-10-15,9.0,orphan_approved,2.0,6350.0,1837061150.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2020-03-09,5.4,1 INDICATIONS AND USAGE OFEV is a kinase inhibitor indicated in adults for: Treatment of idiopathic pulmonary fibrosis (IPF) ( 1.1 ) Treatment of chronic fibrosing interstitial lung diseases (ILDs) with a progressive phenotype ( 1.2 ) Slowing the rate of decline in pulmonary function in patients with systemic sclerosis-associated interstitial lung disease (SSc-ILD) ( 1.3 ) 1.1 Idiopathic Pulmonary Fibrosis OFEV is indicated for the treatment of adults with idiopathic pulmonary fibrosis (IPF). 1.2 Chronic Fibrosing Interstitial Lung Diseases with a Progressive Phenotype OFEV is indicated for the treatment of adults with chronic fibrosing interstitial lung diseases (ILDs) with a progressive phenotype [see Clinical Studies (14.2) ] . 1.3 Systemic Sclerosis-Associated Interstitial Lung Disease OFEV is indicated to slow the rate of decline in pulmonary function in adult patients with systemic sclerosis-associated interstitial lung disease (SSc-ILD).,False,NDA205832
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2016-02-19,1.04,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA207103
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2017-03-31,2.15,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA207103
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2018-02-06,3.01,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA207103
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2019-04-04,4.16,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA207103
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2019-09-09,4.6,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA207103
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2022-12-13,7.86,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA212436
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2023-09-06,8.59,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",False,NDA212436
Ibrance,palbociclib,PALBOCICLIB,NDA207103,small molecule,2015-02-03,9.0,orphan_approved,2.0,7871.0,2020903604.2,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2025-04-23,10.22,"1 INDICATIONS AND USAGE IBRANCE is indicated for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: • an aromatase inhibitor as initial endocrine-based therapy; or • fulvestrant in patients with disease progression following endocrine therapy. IBRANCE is indicated in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA -mutated, HR-positive, HER2-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy. IBRANCE is a kinase inhibitor indicated: • for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with: o an aromatase inhibitor as initial endocrine-based therapy ( 1 ); or o fulvestrant in patients with disease progression following endocrine therapy. ( 1 ) • in combination with inavolisib and fulvestrant for the treatment of adult patients with endocrine-resist",True,NDA212436
